County,Population,Scrape_Date,State,Facility_Identifier
Ramsey,78,2020-02-06,MN,MN_Ramsey
Ramsey,78,2020-02-07,MN,MN_Ramsey
Ramsey,82,2020-02-08,MN,MN_Ramsey
Ramsey,82,2020-02-09,MN,MN_Ramsey
Ramsey,82,2020-02-10,MN,MN_Ramsey
Ramsey,159,2020-02-11,MN,MN_Ramsey
Ramsey,87,2020-02-12,MN,MN_Ramsey
Ramsey,63,2020-02-13,MN,MN_Ramsey
Ramsey,73,2020-02-14,MN,MN_Ramsey
Ramsey,71,2020-02-15,MN,MN_Ramsey
Ramsey,71,2020-02-16,MN,MN_Ramsey
Ramsey,71,2020-02-17,MN,MN_Ramsey
Ramsey,71,2020-02-18,MN,MN_Ramsey
Ramsey,199,2020-02-19,MN,MN_Ramsey
Ramsey,77,2020-02-20,MN,MN_Ramsey
Ramsey,80,2020-02-21,MN,MN_Ramsey
Ramsey,77,2020-02-22,MN,MN_Ramsey
Ramsey,77,2020-02-23,MN,MN_Ramsey
Ramsey,77,2020-02-24,MN,MN_Ramsey
Ramsey,144,2020-02-25,MN,MN_Ramsey
Ramsey,81,2020-02-26,MN,MN_Ramsey
Ramsey,82,2020-02-27,MN,MN_Ramsey
Ramsey,60,2020-02-28,MN,MN_Ramsey
Ramsey,70,2020-02-29,MN,MN_Ramsey
Ramsey,70,2020-03-01,MN,MN_Ramsey
Ramsey,70,2020-03-02,MN,MN_Ramsey
Ramsey,160,2020-03-03,MN,MN_Ramsey
Ramsey,78,2020-03-04,MN,MN_Ramsey
Ramsey,78,2020-03-05,MN,MN_Ramsey
Ramsey,70,2020-03-06,MN,MN_Ramsey
Ramsey,57,2020-03-07,MN,MN_Ramsey
Ramsey,57,2020-03-08,MN,MN_Ramsey
Ramsey,57,2020-03-09,MN,MN_Ramsey
Ramsey,143,2020-03-10,MN,MN_Ramsey
Ramsey,70,2020-03-11,MN,MN_Ramsey
Ramsey,70,2020-03-12,MN,MN_Ramsey
Ramsey,73,2020-03-13,MN,MN_Ramsey
Ramsey,70,2020-03-14,MN,MN_Ramsey
Ramsey,70,2020-03-15,MN,MN_Ramsey
Ramsey_Correctional,226,2020-01-01,MN,MN_Ramsey_Correctional
Ramsey_Correctional,225,2020-01-02,MN,MN_Ramsey_Correctional
Ramsey_Correctional,236,2020-01-03,MN,MN_Ramsey_Correctional
Redwood,15,2020-01-01,MN,MN_Redwood
Redwood,17,2020-01-02,MN,MN_Redwood
Redwood,15,2020-01-03,MN,MN_Redwood
Redwood,14,2020-01-04,MN,MN_Redwood
Redwood,15,2020-01-05,MN,MN_Redwood
Redwood,15,2020-01-06,MN,MN_Redwood
Redwood,14,2020-01-07,MN,MN_Redwood
Redwood,14,2020-01-08,MN,MN_Redwood
Redwood,14,2020-01-09,MN,MN_Redwood
Redwood,15,2020-01-10,MN,MN_Redwood
Redwood,14,2020-01-11,MN,MN_Redwood
Redwood,14,2020-01-12,MN,MN_Redwood
Redwood,15,2020-01-13,MN,MN_Redwood
Redwood,14,2020-01-14,MN,MN_Redwood
Redwood,15,2020-01-15,MN,MN_Redwood
Redwood,16,2020-01-16,MN,MN_Redwood
Redwood,13,2020-01-17,MN,MN_Redwood
Redwood,14,2020-01-18,MN,MN_Redwood
Redwood,15,2020-01-19,MN,MN_Redwood
Redwood,16,2020-01-20,MN,MN_Redwood
Redwood,14,2020-01-21,MN,MN_Redwood
Redwood,17,2020-01-22,MN,MN_Redwood
Redwood,14,2020-01-23,MN,MN_Redwood
Redwood,13,2020-01-24,MN,MN_Redwood
Redwood,14,2020-01-25,MN,MN_Redwood
Redwood,14,2020-01-26,MN,MN_Redwood
Redwood,14,2020-01-27,MN,MN_Redwood
Redwood,17,2020-01-28,MN,MN_Redwood
Redwood,19,2020-01-29,MN,MN_Redwood
Redwood,18,2020-01-30,MN,MN_Redwood
Redwood,15,2020-01-31,MN,MN_Redwood
Redwood,15,2020-02-01,MN,MN_Redwood
Redwood,16,2020-02-02,MN,MN_Redwood
Redwood,18,2020-02-03,MN,MN_Redwood
Redwood,18,2020-02-04,MN,MN_Redwood
Redwood,18,2020-02-05,MN,MN_Redwood
Redwood,17,2020-02-06,MN,MN_Redwood
Redwood,16,2020-02-07,MN,MN_Redwood
Redwood,17,2020-02-08,MN,MN_Redwood
Redwood,17,2020-02-09,MN,MN_Redwood
Redwood,19,2020-02-10,MN,MN_Redwood
Redwood,16,2020-02-11,MN,MN_Redwood
Redwood,18,2020-02-12,MN,MN_Redwood
Redwood,17,2020-02-13,MN,MN_Redwood
Redwood,17,2020-02-14,MN,MN_Redwood
Redwood,19,2020-02-15,MN,MN_Redwood
Redwood,18,2020-02-16,MN,MN_Redwood
Redwood,20,2020-02-17,MN,MN_Redwood
Redwood,18,2020-02-18,MN,MN_Redwood
Redwood,17,2020-02-19,MN,MN_Redwood
Redwood,14,2020-02-20,MN,MN_Redwood
Redwood,14,2020-02-21,MN,MN_Redwood
Redwood,12,2020-02-22,MN,MN_Redwood
Redwood,14,2020-02-23,MN,MN_Redwood
Redwood,14,2020-02-24,MN,MN_Redwood
Redwood,15,2020-02-25,MN,MN_Redwood
Redwood,14,2020-02-26,MN,MN_Redwood
Redwood,12,2020-02-27,MN,MN_Redwood
Redwood,13,2020-02-28,MN,MN_Redwood
Redwood,13,2020-02-29,MN,MN_Redwood
Redwood,15,2020-03-01,MN,MN_Redwood
Redwood,18,2020-03-02,MN,MN_Redwood
Redwood,15,2020-03-03,MN,MN_Redwood
Redwood,12,2020-03-04,MN,MN_Redwood
Redwood,10,2020-03-05,MN,MN_Redwood
Redwood,11,2020-03-06,MN,MN_Redwood
Redwood,12,2020-03-07,MN,MN_Redwood
Redwood,14,2020-03-08,MN,MN_Redwood
Redwood,13,2020-03-09,MN,MN_Redwood
Redwood,12,2020-03-10,MN,MN_Redwood
Redwood,14,2020-03-11,MN,MN_Redwood
Redwood,15,2020-03-12,MN,MN_Redwood
Redwood,13,2020-03-13,MN,MN_Redwood
Redwood,12,2020-03-14,MN,MN_Redwood
Redwood,14,2020-03-15,MN,MN_Redwood
Renville,40,2020-01-01,MN,MN_Renville
Renville,41,2020-01-02,MN,MN_Renville
Renville,39,2020-01-03,MN,MN_Renville
Renville,39,2020-01-04,MN,MN_Renville
Renville,41,2020-01-05,MN,MN_Renville
Renville,44,2020-01-06,MN,MN_Renville
Renville,40,2020-01-07,MN,MN_Renville
Renville,38,2020-01-08,MN,MN_Renville
Renville,37,2020-01-09,MN,MN_Renville
Renville,37,2020-01-10,MN,MN_Renville
Renville,38,2020-01-11,MN,MN_Renville
Renville,38,2020-01-12,MN,MN_Renville
Renville,38,2020-01-13,MN,MN_Renville
Renville,43,2020-01-14,MN,MN_Renville
Renville,41,2020-01-15,MN,MN_Renville
Renville,41,2020-01-16,MN,MN_Renville
Renville,42,2020-01-17,MN,MN_Renville
Renville,39,2020-01-18,MN,MN_Renville
Renville,40,2020-01-19,MN,MN_Renville
Renville,41,2020-01-20,MN,MN_Renville
Renville,44,2020-01-21,MN,MN_Renville
Renville,41,2020-01-22,MN,MN_Renville
Renville,40,2020-01-23,MN,MN_Renville
Renville,41,2020-01-24,MN,MN_Renville
Renville,40,2020-01-25,MN,MN_Renville
Renville,40,2020-01-26,MN,MN_Renville
Renville,44,2020-01-27,MN,MN_Renville
Renville,44,2020-01-28,MN,MN_Renville
Renville,41,2020-01-29,MN,MN_Renville
Renville,42,2020-01-30,MN,MN_Renville
Renville,43,2020-01-31,MN,MN_Renville
Renville,43,2020-02-01,MN,MN_Renville
Renville,44,2020-02-02,MN,MN_Renville
Renville,44,2020-02-03,MN,MN_Renville
Renville,42,2020-02-04,MN,MN_Renville
Renville,44,2020-02-05,MN,MN_Renville
Renville,42,2020-02-06,MN,MN_Renville
Renville,44,2020-02-07,MN,MN_Renville
Renville,45,2020-02-08,MN,MN_Renville
Renville,44,2020-02-09,MN,MN_Renville
Renville,45,2020-02-10,MN,MN_Renville
Renville,47,2020-02-11,MN,MN_Renville
Renville,48,2020-02-12,MN,MN_Renville
Renville,48,2020-02-13,MN,MN_Renville
Renville,45,2020-02-14,MN,MN_Renville
Renville,43,2020-02-15,MN,MN_Renville
Renville,45,2020-02-16,MN,MN_Renville
Renville,46,2020-02-17,MN,MN_Renville
Renville,46,2020-02-18,MN,MN_Renville
Renville,43,2020-02-19,MN,MN_Renville
Renville,41,2020-02-20,MN,MN_Renville
Renville,40,2020-02-21,MN,MN_Renville
Renville,42,2020-02-22,MN,MN_Renville
Renville,42,2020-02-23,MN,MN_Renville
Renville,43,2020-02-24,MN,MN_Renville
Renville,46,2020-02-25,MN,MN_Renville
Renville,45,2020-02-26,MN,MN_Renville
Renville,42,2020-02-27,MN,MN_Renville
Renville,40,2020-02-28,MN,MN_Renville
Renville,39,2020-02-29,MN,MN_Renville
Renville,41,2020-03-01,MN,MN_Renville
Renville,40,2020-03-02,MN,MN_Renville
Renville,41,2020-03-03,MN,MN_Renville
Renville,39,2020-03-04,MN,MN_Renville
Renville,39,2020-03-05,MN,MN_Renville
Renville,35,2020-03-06,MN,MN_Renville
Renville,36,2020-03-07,MN,MN_Renville
Renville,38,2020-03-08,MN,MN_Renville
Renville,37,2020-03-09,MN,MN_Renville
Renville,39,2020-03-10,MN,MN_Renville
Renville,40,2020-03-11,MN,MN_Renville
Renville,33,2020-03-12,MN,MN_Renville
Renville,35,2020-03-13,MN,MN_Renville
Renville,33,2020-03-14,MN,MN_Renville
Renville,34,2020-03-15,MN,MN_Renville
Rice,30,2020-01-01,MN,MN_Rice
Rice,34,2020-01-02,MN,MN_Rice
Rice,39,2020-01-03,MN,MN_Rice
Rice,31,2020-01-04,MN,MN_Rice
Rice,32,2020-01-05,MN,MN_Rice
Rice,33,2020-01-06,MN,MN_Rice
Rice,32,2020-01-07,MN,MN_Rice
Rice,32,2020-01-08,MN,MN_Rice
Rice,35,2020-01-09,MN,MN_Rice
Roseau,13,2020-01-01,MN,MN_Roseau
Roseau,15,2020-01-02,MN,MN_Roseau
Roseau,14,2020-01-03,MN,MN_Roseau
Roseau,15,2020-01-04,MN,MN_Roseau
Roseau,15,2020-01-05,MN,MN_Roseau
Roseau,15,2020-01-06,MN,MN_Roseau
Roseau,15,2020-01-07,MN,MN_Roseau
Roseau,16,2020-01-08,MN,MN_Roseau
Roseau,13,2020-01-09,MN,MN_Roseau
Roseau,14,2020-01-10,MN,MN_Roseau
Roseau,15,2020-01-11,MN,MN_Roseau
Roseau,17,2020-01-12,MN,MN_Roseau
Roseau,15,2020-01-13,MN,MN_Roseau
Roseau,11,2020-01-14,MN,MN_Roseau
Roseau,14,2020-01-15,MN,MN_Roseau
Roseau,13,2020-01-16,MN,MN_Roseau
Roseau,14,2020-01-17,MN,MN_Roseau
Roseau,14,2020-01-18,MN,MN_Roseau
Roseau,17,2020-01-19,MN,MN_Roseau
Roseau,16,2020-01-20,MN,MN_Roseau
Roseau,17,2020-01-21,MN,MN_Roseau
Roseau,15,2020-01-22,MN,MN_Roseau
Roseau,17,2020-01-23,MN,MN_Roseau
Roseau,14,2020-01-24,MN,MN_Roseau
Roseau,12,2020-01-25,MN,MN_Roseau
Roseau,12,2020-01-26,MN,MN_Roseau
Roseau,12,2020-01-27,MN,MN_Roseau
Roseau,12,2020-01-28,MN,MN_Roseau
Roseau,12,2020-01-29,MN,MN_Roseau
Roseau,12,2020-01-30,MN,MN_Roseau
Roseau,13,2020-01-31,MN,MN_Roseau
Roseau,12,2020-02-01,MN,MN_Roseau
Roseau,12,2020-02-02,MN,MN_Roseau
Roseau,12,2020-02-03,MN,MN_Roseau
Roseau,14,2020-02-04,MN,MN_Roseau
Roseau,13,2020-02-05,MN,MN_Roseau
Roseau,13,2020-02-06,MN,MN_Roseau
Roseau,13,2020-02-07,MN,MN_Roseau
Roseau,14,2020-02-08,MN,MN_Roseau
Roseau,14,2020-02-09,MN,MN_Roseau
Roseau,14,2020-02-10,MN,MN_Roseau
Roseau,14,2020-02-11,MN,MN_Roseau
Roseau,13,2020-02-12,MN,MN_Roseau
Roseau,14,2020-02-13,MN,MN_Roseau
Roseau,15,2020-02-14,MN,MN_Roseau
Roseau,16,2020-02-15,MN,MN_Roseau
Roseau,16,2020-02-16,MN,MN_Roseau
Roseau,16,2020-02-17,MN,MN_Roseau
Roseau,15,2020-02-18,MN,MN_Roseau
Roseau,13,2020-02-19,MN,MN_Roseau
Roseau,14,2020-02-20,MN,MN_Roseau
Roseau,14,2020-02-21,MN,MN_Roseau
Roseau,14,2020-02-22,MN,MN_Roseau
Roseau,14,2020-02-23,MN,MN_Roseau
Roseau,14,2020-02-24,MN,MN_Roseau
Roseau,14,2020-02-25,MN,MN_Roseau
Roseau,12,2020-02-26,MN,MN_Roseau
Roseau,13,2020-02-27,MN,MN_Roseau
Roseau,14,2020-02-28,MN,MN_Roseau
Roseau,18,2020-02-29,MN,MN_Roseau
Roseau,21,2020-03-01,MN,MN_Roseau
Roseau,20,2020-03-02,MN,MN_Roseau
Roseau,19,2020-03-03,MN,MN_Roseau
Roseau,18,2020-03-04,MN,MN_Roseau
Roseau,19,2020-03-05,MN,MN_Roseau
Roseau,17,2020-03-06,MN,MN_Roseau
Roseau,19,2020-03-07,MN,MN_Roseau
Roseau,19,2020-03-08,MN,MN_Roseau
Roseau,19,2020-03-09,MN,MN_Roseau
Roseau,21,2020-03-10,MN,MN_Roseau
Roseau,20,2020-03-11,MN,MN_Roseau
Roseau,20,2020-03-12,MN,MN_Roseau
Roseau,19,2020-03-13,MN,MN_Roseau
Roseau,21,2020-03-14,MN,MN_Roseau
Roseau,20,2020-03-15,MN,MN_Roseau
Scott,118,2020-01-01,MN,MN_Scott
Scott,120,2020-01-02,MN,MN_Scott
Scott,124,2020-01-03,MN,MN_Scott
Scott,127,2020-01-04,MN,MN_Scott
Scott,128,2020-01-05,MN,MN_Scott
Scott,131,2020-01-06,MN,MN_Scott
Scott,133,2020-01-07,MN,MN_Scott
Scott,128,2020-01-08,MN,MN_Scott
Scott,134,2020-01-09,MN,MN_Scott
Scott,126,2020-01-10,MN,MN_Scott
Scott,128,2020-01-11,MN,MN_Scott
Scott,136,2020-01-12,MN,MN_Scott
Scott,137,2020-01-13,MN,MN_Scott
Scott,133,2020-01-14,MN,MN_Scott
Scott,126,2020-01-15,MN,MN_Scott
Scott,126,2020-01-16,MN,MN_Scott
Scott,124,2020-01-17,MN,MN_Scott
Scott,129,2020-01-18,MN,MN_Scott
Scott,132,2020-01-19,MN,MN_Scott
Scott,132,2020-01-20,MN,MN_Scott
Scott,133,2020-01-21,MN,MN_Scott
Scott,131,2020-01-22,MN,MN_Scott
Scott,132,2020-01-23,MN,MN_Scott
Scott,129,2020-01-24,MN,MN_Scott
Scott,123,2020-01-25,MN,MN_Scott
Scott,129,2020-01-26,MN,MN_Scott
Scott,128,2020-01-27,MN,MN_Scott
Scott,131,2020-01-28,MN,MN_Scott
Scott,124,2020-01-29,MN,MN_Scott
Scott,128,2020-01-30,MN,MN_Scott
Scott,134,2020-01-31,MN,MN_Scott
Scott,127,2020-02-01,MN,MN_Scott
Scott,129,2020-02-02,MN,MN_Scott
Scott,129,2020-02-03,MN,MN_Scott
Scott,131,2020-02-04,MN,MN_Scott
Scott,133,2020-02-05,MN,MN_Scott
Scott,139,2020-02-06,MN,MN_Scott
Scott,134,2020-02-07,MN,MN_Scott
Scott,125,2020-02-08,MN,MN_Scott
Scott,125,2020-02-09,MN,MN_Scott
Scott,130,2020-02-10,MN,MN_Scott
Scott,133,2020-02-11,MN,MN_Scott
Scott,133,2020-02-12,MN,MN_Scott
Scott,132,2020-02-13,MN,MN_Scott
Scott,129,2020-02-14,MN,MN_Scott
Scott,129,2020-02-15,MN,MN_Scott
Scott,136,2020-02-16,MN,MN_Scott
Scott,135,2020-02-17,MN,MN_Scott
Scott,137,2020-02-18,MN,MN_Scott
Scott,144,2020-02-19,MN,MN_Scott
Scott,145,2020-02-20,MN,MN_Scott
Scott,138,2020-02-21,MN,MN_Scott
Scott,138,2020-02-22,MN,MN_Scott
Scott,142,2020-02-23,MN,MN_Scott
Scott,141,2020-02-24,MN,MN_Scott
Scott,139,2020-02-25,MN,MN_Scott
Scott,131,2020-02-26,MN,MN_Scott
Scott,132,2020-02-27,MN,MN_Scott
Scott,134,2020-02-28,MN,MN_Scott
Scott,137,2020-02-29,MN,MN_Scott
Scott,135,2020-03-01,MN,MN_Scott
Scott,136,2020-03-02,MN,MN_Scott
Scott,129,2020-03-03,MN,MN_Scott
Scott,130,2020-03-04,MN,MN_Scott
Scott,134,2020-03-05,MN,MN_Scott
Scott,130,2020-03-06,MN,MN_Scott
Scott,135,2020-03-07,MN,MN_Scott
Scott,137,2020-03-08,MN,MN_Scott
Scott,144,2020-03-09,MN,MN_Scott
Scott,140,2020-03-10,MN,MN_Scott
Scott,147,2020-03-11,MN,MN_Scott
Scott,142,2020-03-12,MN,MN_Scott
Scott,135,2020-03-13,MN,MN_Scott
Scott,122,2020-03-14,MN,MN_Scott
Scott,121,2020-03-15,MN,MN_Scott
Sherburne,307,2020-01-24,MN,MN_Sherburne
Sherburne,320,2020-01-25,MN,MN_Sherburne
Sherburne,324,2020-01-26,MN,MN_Sherburne
Sherburne,332,2020-01-27,MN,MN_Sherburne
Sherburne,328,2020-01-28,MN,MN_Sherburne
Sherburne,329,2020-01-29,MN,MN_Sherburne
Sherburne,336,2020-01-30,MN,MN_Sherburne
Sherburne,335,2020-01-31,MN,MN_Sherburne
Sherburne,329,2020-02-01,MN,MN_Sherburne
Sherburne,335,2020-02-02,MN,MN_Sherburne
Sherburne,342,2020-02-03,MN,MN_Sherburne
Sherburne,329,2020-02-04,MN,MN_Sherburne
Sherburne,322,2020-02-05,MN,MN_Sherburne
Sherburne,316,2020-02-06,MN,MN_Sherburne
Sherburne,318,2020-02-07,MN,MN_Sherburne
Sherburne,323,2020-02-08,MN,MN_Sherburne
Sherburne,326,2020-02-09,MN,MN_Sherburne
Sherburne,308,2020-02-10,MN,MN_Sherburne
Sherburne,305,2020-02-11,MN,MN_Sherburne
Sherburne,302,2020-02-12,MN,MN_Sherburne
Sherburne,305,2020-02-13,MN,MN_Sherburne
Sherburne,299,2020-02-14,MN,MN_Sherburne
Sherburne,308,2020-02-16,MN,MN_Sherburne
Sherburne,308,2020-02-17,MN,MN_Sherburne
Sherburne,313,2020-02-18,MN,MN_Sherburne
Sherburne,303,2020-02-19,MN,MN_Sherburne
Sherburne,297,2020-02-20,MN,MN_Sherburne
Sherburne,299,2020-02-21,MN,MN_Sherburne
Sherburne,326,2020-02-22,MN,MN_Sherburne
Sherburne,325,2020-02-23,MN,MN_Sherburne
Sherburne,330,2020-02-24,MN,MN_Sherburne
Sherburne,312,2020-02-25,MN,MN_Sherburne
Sherburne,310,2020-02-26,MN,MN_Sherburne
Sherburne,321,2020-02-27,MN,MN_Sherburne
Sherburne,319,2020-02-28,MN,MN_Sherburne
Sherburne,328,2020-02-29,MN,MN_Sherburne
Sherburne,330,2020-03-01,MN,MN_Sherburne
Sherburne,327,2020-03-02,MN,MN_Sherburne
Sherburne,318,2020-03-03,MN,MN_Sherburne
Sherburne,308,2020-03-04,MN,MN_Sherburne
Sherburne,307,2020-03-05,MN,MN_Sherburne
Sherburne,306,2020-03-06,MN,MN_Sherburne
Sherburne,324,2020-03-07,MN,MN_Sherburne
Sherburne,324,2020-03-08,MN,MN_Sherburne
Sherburne,303,2020-03-09,MN,MN_Sherburne
Sherburne,307,2020-03-10,MN,MN_Sherburne
Sherburne,310,2020-03-11,MN,MN_Sherburne
Sherburne,308,2020-03-12,MN,MN_Sherburne
Sherburne,306,2020-03-13,MN,MN_Sherburne
Sherburne,307,2020-03-14,MN,MN_Sherburne
Sherburne,310,2020-03-15,MN,MN_Sherburne
Sibley,6,2020-01-08,MN,MN_Sibley
Sibley,8,2020-01-09,MN,MN_Sibley
Sibley,6,2020-01-10,MN,MN_Sibley
Sibley,5,2020-01-11,MN,MN_Sibley
Sibley,5,2020-01-12,MN,MN_Sibley
Sibley,5,2020-01-13,MN,MN_Sibley
Sibley,4,2020-01-14,MN,MN_Sibley
Sibley,5,2020-01-15,MN,MN_Sibley
Sibley,5,2020-01-16,MN,MN_Sibley
Sibley,5,2020-01-17,MN,MN_Sibley
Sibley,3,2020-01-18,MN,MN_Sibley
Sibley,3,2020-01-19,MN,MN_Sibley
Sibley,4,2020-01-20,MN,MN_Sibley
Sibley,4,2020-01-21,MN,MN_Sibley
Sibley,4,2020-01-22,MN,MN_Sibley
Sibley,4,2020-01-23,MN,MN_Sibley
Sibley,3,2020-01-24,MN,MN_Sibley
Sibley,7,2020-01-25,MN,MN_Sibley
Sibley,7,2020-01-26,MN,MN_Sibley
Sibley,9,2020-01-27,MN,MN_Sibley
Sibley,3,2020-01-28,MN,MN_Sibley
Sibley,4,2020-01-29,MN,MN_Sibley
Sibley,4,2020-01-30,MN,MN_Sibley
Sibley,2,2020-01-31,MN,MN_Sibley
Sibley,4,2020-02-01,MN,MN_Sibley
Sibley,5,2020-02-02,MN,MN_Sibley
Sibley,5,2020-02-03,MN,MN_Sibley
Sibley,4,2020-02-04,MN,MN_Sibley
Sibley,3,2020-02-05,MN,MN_Sibley
Sibley,5,2020-02-06,MN,MN_Sibley
Sibley,4,2020-02-07,MN,MN_Sibley
Sibley,4,2020-02-08,MN,MN_Sibley
Sibley,5,2020-02-09,MN,MN_Sibley
Sibley,5,2020-02-10,MN,MN_Sibley
Sibley,4,2020-02-11,MN,MN_Sibley
Sibley,6,2020-02-12,MN,MN_Sibley
Sibley,6,2020-02-13,MN,MN_Sibley
Sibley,4,2020-02-14,MN,MN_Sibley
Sibley,6,2020-02-15,MN,MN_Sibley
Sibley,7,2020-02-16,MN,MN_Sibley
Sibley,5,2020-02-17,MN,MN_Sibley
Sibley,4,2020-02-18,MN,MN_Sibley
Sibley,4,2020-02-19,MN,MN_Sibley
Sibley,7,2020-02-20,MN,MN_Sibley
Sibley,5,2020-02-21,MN,MN_Sibley
Sibley,6,2020-02-22,MN,MN_Sibley
Sibley,7,2020-02-23,MN,MN_Sibley
Sibley,8,2020-02-24,MN,MN_Sibley
Sibley,10,2020-02-25,MN,MN_Sibley
Sibley,7,2020-02-26,MN,MN_Sibley
Sibley,8,2020-02-27,MN,MN_Sibley
Sibley,7,2020-02-28,MN,MN_Sibley
Sibley,6,2020-02-29,MN,MN_Sibley
Sibley,7,2020-03-01,MN,MN_Sibley
Sibley,8,2020-03-02,MN,MN_Sibley
Sibley,5,2020-03-03,MN,MN_Sibley
Sibley,6,2020-03-04,MN,MN_Sibley
Sibley,9,2020-03-05,MN,MN_Sibley
Sibley,9,2020-03-06,MN,MN_Sibley
Sibley,11,2020-03-07,MN,MN_Sibley
Sibley,12,2020-03-08,MN,MN_Sibley
Sibley,12,2020-03-09,MN,MN_Sibley
Sibley,9,2020-03-10,MN,MN_Sibley
Sibley,10,2020-03-11,MN,MN_Sibley
Sibley,11,2020-03-12,MN,MN_Sibley
Sibley,11,2020-03-13,MN,MN_Sibley
Sibley,13,2020-03-14,MN,MN_Sibley
Sibley,13,2020-03-15,MN,MN_Sibley
Stearns,75,2020-02-11,MN,MN_Stearns
Stearns,75,2020-02-12,MN,MN_Stearns
Stearns,75,2020-02-13,MN,MN_Stearns
Stearns,75,2020-02-14,MN,MN_Stearns
Stearns,75,2020-02-15,MN,MN_Stearns
Stearns,75,2020-02-16,MN,MN_Stearns
Stearns,75,2020-02-17,MN,MN_Stearns
Stearns,75,2020-02-19,MN,MN_Stearns
Stearns,75,2020-02-20,MN,MN_Stearns
Stearns,75,2020-02-21,MN,MN_Stearns
Stearns,75,2020-02-22,MN,MN_Stearns
Stearns,75,2020-02-24,MN,MN_Stearns
Stearns,75,2020-02-25,MN,MN_Stearns
Steele,77,2020-01-14,MN,MN_Steele
Steele,77,2020-01-15,MN,MN_Steele
Steele,72,2020-01-16,MN,MN_Steele
Steele,73,2020-01-17,MN,MN_Steele
Steele,74,2020-01-18,MN,MN_Steele
Steele,74,2020-01-19,MN,MN_Steele
Steele,74,2020-01-20,MN,MN_Steele
Steele,80,2020-01-21,MN,MN_Steele
Steele,78,2020-01-22,MN,MN_Steele
Steele,79,2020-01-23,MN,MN_Steele
Steele,82,2020-01-24,MN,MN_Steele
Steele,78,2020-01-25,MN,MN_Steele
Steele,80,2020-01-26,MN,MN_Steele
Steele,81,2020-01-27,MN,MN_Steele
Steele,84,2020-01-28,MN,MN_Steele
Steele,84,2020-01-29,MN,MN_Steele
Steele,80,2020-01-30,MN,MN_Steele
Steele,81,2020-01-31,MN,MN_Steele
Steele,78,2020-02-01,MN,MN_Steele
Steele,81,2020-02-02,MN,MN_Steele
Steele,81,2020-02-03,MN,MN_Steele
Steele,79,2020-02-04,MN,MN_Steele
Steele,73,2020-02-05,MN,MN_Steele
Steele,71,2020-02-06,MN,MN_Steele
Steele,70,2020-02-07,MN,MN_Steele
Steele,73,2020-02-08,MN,MN_Steele
Steele,73,2020-02-09,MN,MN_Steele
Steele,77,2020-02-10,MN,MN_Steele
Steele,70,2020-02-11,MN,MN_Steele
Steele,67,2020-02-12,MN,MN_Steele
Steele,66,2020-02-13,MN,MN_Steele
Steele,66,2020-02-14,MN,MN_Steele
Steele,73,2020-02-15,MN,MN_Steele
Steele,76,2020-02-16,MN,MN_Steele
Steele,76,2020-02-17,MN,MN_Steele
Steele,77,2020-02-18,MN,MN_Steele
Steele,73,2020-02-19,MN,MN_Steele
Steele,78,2020-02-20,MN,MN_Steele
Steele,80,2020-02-21,MN,MN_Steele
Steele,79,2020-02-22,MN,MN_Steele
Steele,84,2020-02-23,MN,MN_Steele
Steele,85,2020-02-24,MN,MN_Steele
Steele,81,2020-02-25,MN,MN_Steele
Steele,88,2020-02-26,MN,MN_Steele
Steele,90,2020-02-27,MN,MN_Steele
Steele,91,2020-02-28,MN,MN_Steele
Steele,86,2020-02-29,MN,MN_Steele
Steele,89,2020-03-01,MN,MN_Steele
Steele,93,2020-03-02,MN,MN_Steele
Steele,89,2020-03-03,MN,MN_Steele
Steele,91,2020-03-04,MN,MN_Steele
Steele,92,2020-03-05,MN,MN_Steele
Steele,93,2020-03-06,MN,MN_Steele
Steele,90,2020-03-07,MN,MN_Steele
Steele,90,2020-03-08,MN,MN_Steele
Steele,92,2020-03-09,MN,MN_Steele
Steele,85,2020-03-11,MN,MN_Steele
Steele,78,2020-03-12,MN,MN_Steele
Steele,79,2020-03-13,MN,MN_Steele
Steele,80,2020-03-14,MN,MN_Steele
Steele,82,2020-03-15,MN,MN_Steele
Swift,5,2020-01-08,MN,MN_Swift
Swift,5,2020-01-09,MN,MN_Swift
Swift,5,2020-01-10,MN,MN_Swift
Swift,5,2020-01-11,MN,MN_Swift
Swift,5,2020-01-12,MN,MN_Swift
Swift,6,2020-01-13,MN,MN_Swift
Swift,5,2020-01-14,MN,MN_Swift
Swift,5,2020-01-15,MN,MN_Swift
Swift,6,2020-01-16,MN,MN_Swift
Swift,5,2020-01-17,MN,MN_Swift
Swift,4,2020-01-18,MN,MN_Swift
Swift,3,2020-01-19,MN,MN_Swift
Swift,3,2020-01-20,MN,MN_Swift
Swift,3,2020-01-21,MN,MN_Swift
Swift,5,2020-01-22,MN,MN_Swift
Swift,5,2020-01-23,MN,MN_Swift
Swift,5,2020-01-24,MN,MN_Swift
Swift,6,2020-01-25,MN,MN_Swift
Swift,6,2020-01-26,MN,MN_Swift
Swift,6,2020-01-27,MN,MN_Swift
Swift,4,2020-01-28,MN,MN_Swift
Swift,2,2020-01-29,MN,MN_Swift
Swift,3,2020-01-30,MN,MN_Swift
Swift,4,2020-01-31,MN,MN_Swift
Swift,4,2020-02-01,MN,MN_Swift
Swift,4,2020-02-02,MN,MN_Swift
