State,County,Facility_Name,Facility_Identifier,Scrape_Date,Race,Race_Population,Race_Change,Race_Proportion,Total_Population,Total_Change
TN,Shelby,Shelby County Adult Offender Center & Justice Center,TN_Shelby,3/16/20,white,343,,0.197239793,1739,
TN,Shelby,Shelby County Adult Offender Center & Justice Center,TN_Shelby,4/12/20,black,1355,-0.025880661,0.814302885,1664,-0.043128235
TN,Shelby,Shelby County Adult Offender Center & Justice Center,TN_Shelby,4/12/20,hispanic,0,,0,1664,-0.043128235
TN,Shelby,Shelby County Adult Offender Center & Justice Center,TN_Shelby,4/12/20,other,1,-0.8,0.000600962,1664,-0.043128235
TN,Shelby,Shelby County Adult Offender Center & Justice Center,TN_Shelby,4/12/20,white,308,-0.102040816,0.185096154,1664,-0.043128235
TN,Wayne,Wayne County Jail,TN_Wayne,3/16/20,black,9,,0.064748201,139,
TN,Wayne,Wayne County Jail,TN_Wayne,3/16/20,hispanic,1,,0.007194245,139,
TN,Wayne,Wayne County Jail,TN_Wayne,3/16/20,other,0,,0,139,
TN,Wayne,Wayne County Jail,TN_Wayne,3/16/20,white,129,,0.928057554,139,
TN,Wayne,Wayne County Jail,TN_Wayne,4/12/20,black,7,-0.222222222,0.060869565,115,-0.172661871
TN,Wayne,Wayne County Jail,TN_Wayne,4/12/20,hispanic,1,0,0.008695652,115,-0.172661871
TN,Wayne,Wayne County Jail,TN_Wayne,4/12/20,other,0,,0,115,-0.172661871
TN,Wayne,Wayne County Jail,TN_Wayne,4/12/20,white,107,-0.170542636,0.930434783,115,-0.172661871
TX,Archer,Archer Co. Jail,TX_Archer,3/16/20,black,2,,0.083333333,24,
TX,Archer,Archer Co. Jail,TX_Archer,3/16/20,hispanic,1,,0.041666667,24,
TX,Archer,Archer Co. Jail,TX_Archer,3/16/20,other,1,,0.041666667,24,
TX,Archer,Archer Co. Jail,TX_Archer,3/16/20,white,20,,0.833333333,24,
TX,Archer,Archer Co. Jail,TX_Archer,4/12/20,black,2,0,0.105263158,19,-0.208333333
TX,Archer,Archer Co. Jail,TX_Archer,4/12/20,hispanic,1,0,0.052631579,19,-0.208333333
TX,Archer,Archer Co. Jail,TX_Archer,4/12/20,other,2,1,0.105263158,19,-0.208333333
TX,Archer,Archer Co. Jail,TX_Archer,4/12/20,white,14,-0.3,0.736842105,19,-0.208333333
TX,Bell,Bell County Jails,TX_Bell,3/16/20,black,417,,0.483198146,863,
TX,Bell,Bell County Jails,TX_Bell,3/16/20,hispanic,88,,0.101969873,863,
TX,Bell,Bell County Jails,TX_Bell,3/16/20,other,11,,0.012746234,863,
TX,Bell,Bell County Jails,TX_Bell,3/16/20,white,347,,0.402085747,863,
TX,Bell,Bell County Jails,TX_Bell,4/12/20,black,317,-0.239808153,0.509646302,622,-0.279258401
TX,Bell,Bell County Jails,TX_Bell,4/12/20,hispanic,58,-0.340909091,0.093247588,622,-0.279258401
TX,Bell,Bell County Jails,TX_Bell,4/12/20,other,6,-0.454545455,0.009646302,622,-0.279258401
TX,Bell,Bell County Jails,TX_Bell,4/12/20,white,241,-0.305475504,0.387459807,622,-0.279258401
TX,Brown,Brown Co. Jail,TX_Brown,3/16/20,black,16,,0.106666667,150,
TX,Brown,Brown Co. Jail,TX_Brown,3/16/20,hispanic,0,,0,150,
TX,Brown,Brown Co. Jail,TX_Brown,3/16/20,other,0,,0,150,
TX,Brown,Brown Co. Jail,TX_Brown,3/16/20,white,134,,0.893333333,150,
TX,Brown,Brown Co. Jail,TX_Brown,4/12/20,black,18,0.125,0.138461538,130,-0.133333333
TX,Brown,Brown Co. Jail,TX_Brown,4/12/20,hispanic,0,,0,130,-0.133333333
TX,Brown,Brown Co. Jail,TX_Brown,4/12/20,other,0,,0,130,-0.133333333
TX,Brown,Brown Co. Jail,TX_Brown,4/12/20,white,112,-0.164179104,0.861538462,130,-0.133333333
TX,Calhoun,Calhoun County Adult Detention Center,TX_Calhoun,3/16/20,black,5,,0.064102564,78,
TX,Calhoun,Calhoun County Adult Detention Center,TX_Calhoun,3/16/20,hispanic,1,,0.012820513,78,
TX,Calhoun,Calhoun County Adult Detention Center,TX_Calhoun,3/16/20,other,1,,0.012820513,78,
TX,Calhoun,Calhoun County Adult Detention Center,TX_Calhoun,3/16/20,white,71,,0.91025641,78,
TX,Calhoun,Calhoun County Adult Detention Center,TX_Calhoun,4/12/20,black,1,-0.8,0.016129032,62,-0.205128205
TX,Calhoun,Calhoun County Adult Detention Center,TX_Calhoun,4/12/20,hispanic,0,-1,0,62,-0.205128205
TX,Calhoun,Calhoun County Adult Detention Center,TX_Calhoun,4/12/20,other,1,0,0.016129032,62,-0.205128205
TX,Calhoun,Calhoun County Adult Detention Center,TX_Calhoun,4/12/20,white,60,-0.154929577,0.967741935,62,-0.205128205
TX,Cochran,Cochran Co. Jail,TX_Cochran,3/16/20,black,1,,0.090909091,11,
TX,Cochran,Cochran Co. Jail,TX_Cochran,3/16/20,hispanic,0,,0,11,
TX,Cochran,Cochran Co. Jail,TX_Cochran,3/16/20,other,0,,0,11,
TX,Cochran,Cochran Co. Jail,TX_Cochran,3/16/20,white,10,,0.909090909,11,
TX,Cochran,Cochran Co. Jail,TX_Cochran,4/12/20,black,2,1,0.181818182,11,0
TX,Cochran,Cochran Co. Jail,TX_Cochran,4/12/20,hispanic,0,,0,11,0
TX,Cochran,Cochran Co. Jail,TX_Cochran,4/12/20,other,0,,0,11,0
TX,Cochran,Cochran Co. Jail,TX_Cochran,4/12/20,white,9,-0.1,0.818181818,11,0
TX,Coleman,Coleman Co. Jail,TX_Coleman,3/16/20,black,3,,0.085714286,35,
TX,Coleman,Coleman Co. Jail,TX_Coleman,3/16/20,hispanic,0,,0,35,
TX,Coleman,Coleman Co. Jail,TX_Coleman,3/16/20,other,0,,0,35,
TX,Coleman,Coleman Co. Jail,TX_Coleman,3/16/20,white,32,,0.914285714,35,
TX,Coleman,Coleman Co. Jail,TX_Coleman,4/12/20,black,2,-0.333333333,0.058823529,34,-0.028571429
TX,Coleman,Coleman Co. Jail,TX_Coleman,4/12/20,hispanic,0,,0,34,-0.028571429
TX,Coleman,Coleman Co. Jail,TX_Coleman,4/12/20,other,0,,0,34,-0.028571429
TX,Coleman,Coleman Co. Jail,TX_Coleman,4/12/20,white,32,0,0.941176471,34,-0.028571429
TX,Ellis,Ellis Co. Jail,TX_Ellis,3/16/20,black,106,,0.289617486,366,
TX,Ellis,Ellis Co. Jail,TX_Ellis,3/16/20,hispanic,78,,0.213114754,366,
TX,Ellis,Ellis Co. Jail,TX_Ellis,3/16/20,other,2,,0.005464481,366,
TX,Ellis,Ellis Co. Jail,TX_Ellis,3/16/20,white,180,,0.491803279,366,
TX,Ellis,Ellis Co. Jail,TX_Ellis,4/12/20,black,86,-0.188679245,0.296551724,290,-0.207650273
TX,Ellis,Ellis Co. Jail,TX_Ellis,4/12/20,hispanic,59,-0.243589744,0.203448276,290,-0.207650273
TX,Ellis,Ellis Co. Jail,TX_Ellis,4/12/20,other,2,0,0.006896552,290,-0.207650273
TX,Ellis,Ellis Co. Jail,TX_Ellis,4/12/20,white,143,-0.205555556,0.493103448,290,-0.207650273
TX,Erath,Erath Co. Jail,TX_Erath,3/16/20,black,2,,0.027027027,74,
TX,Erath,Erath Co. Jail,TX_Erath,3/16/20,hispanic,0,,0,74,
TX,Erath,Erath Co. Jail,TX_Erath,3/16/20,other,0,,0,74,
TX,Erath,Erath Co. Jail,TX_Erath,3/16/20,white,72,,0.972972973,74,
TX,Erath,Erath Co. Jail,TX_Erath,4/12/20,black,1,-0.5,0.020408163,49,-0.337837838
TX,Erath,Erath Co. Jail,TX_Erath,4/12/20,hispanic,0,,0,49,-0.337837838
TX,Erath,Erath Co. Jail,TX_Erath,4/12/20,other,0,,0,49,-0.337837838
TX,Erath,Erath Co. Jail,TX_Erath,4/12/20,white,48,-0.333333333,0.979591837,49,-0.337837838
TX,Galveston,Galveston Co. Jail,TX_Galveston,3/16/20,black,341,,0.348314607,979,
TX,Galveston,Galveston Co. Jail,TX_Galveston,3/16/20,hispanic,0,,0,979,
TX,Galveston,Galveston Co. Jail,TX_Galveston,3/16/20,other,1,,0.00102145,979,
TX,Galveston,Galveston Co. Jail,TX_Galveston,3/16/20,white,637,,0.650663943,979,
TX,Galveston,Galveston Co. Jail,TX_Galveston,4/12/20,black,268,-0.214076246,0.367123288,730,-0.254341164
TX,Galveston,Galveston Co. Jail,TX_Galveston,4/12/20,hispanic,0,,0,730,-0.254341164
TX,Galveston,Galveston Co. Jail,TX_Galveston,4/12/20,other,2,1,0.002739726,730,-0.254341164
TX,Galveston,Galveston Co. Jail,TX_Galveston,4/12/20,white,460,-0.277864992,0.630136986,730,-0.254341164
TX,Hopkins,Hopkins County Jail,TX_Hopkins,3/16/20,black,42,,0.285714286,147,
TX,Hopkins,Hopkins County Jail,TX_Hopkins,3/16/20,hispanic,0,,0,147,
TX,Hopkins,Hopkins County Jail,TX_Hopkins,3/16/20,other,0,,0,147,
TX,Hopkins,Hopkins County Jail,TX_Hopkins,3/16/20,white,105,,0.714285714,147,
TX,Hopkins,Hopkins County Jail,TX_Hopkins,4/12/20,black,39,-0.071428571,0.288888889,135,-0.081632653
TX,Hopkins,Hopkins County Jail,TX_Hopkins,4/12/20,hispanic,0,,0,135,-0.081632653
TX,Hopkins,Hopkins County Jail,TX_Hopkins,4/12/20,other,0,,0,135,-0.081632653
TX,Hopkins,Hopkins County Jail,TX_Hopkins,4/12/20,white,96,-0.085714286,0.711111111,135,-0.081632653
TX,Jim_Wells,Jim Wells Co. Jail,TX_Jim_Wells,3/16/20,black,1,,0.018181818,55,
TX,Jim_Wells,Jim Wells Co. Jail,TX_Jim_Wells,3/16/20,hispanic,0,,0,55,
TX,Jim_Wells,Jim Wells Co. Jail,TX_Jim_Wells,3/16/20,other,0,,0,55,
TX,Jim_Wells,Jim Wells Co. Jail,TX_Jim_Wells,3/16/20,white,54,,0.981818182,55,
TX,Jim_Wells,Jim Wells Co. Jail,TX_Jim_Wells,4/12/20,black,0,-1,0,49,-0.109090909
TX,Jim_Wells,Jim Wells Co. Jail,TX_Jim_Wells,4/12/20,hispanic,0,,0,49,-0.109090909
TX,Jim_Wells,Jim Wells Co. Jail,TX_Jim_Wells,4/12/20,other,0,,0,49,-0.109090909
TX,Jim_Wells,Jim Wells Co. Jail,TX_Jim_Wells,4/12/20,white,49,-0.092592593,1,49,-0.109090909
TX,Lavaca,Lavaca Co. Jail,TX_Lavaca,3/16/20,black,8,,0.307692308,26,
TX,Lavaca,Lavaca Co. Jail,TX_Lavaca,3/16/20,hispanic,1,,0.038461538,26,
TX,Lavaca,Lavaca Co. Jail,TX_Lavaca,3/16/20,other,0,,0,26,
TX,Lavaca,Lavaca Co. Jail,TX_Lavaca,3/16/20,white,17,,0.653846154,26,
TX,Lavaca,Lavaca Co. Jail,TX_Lavaca,4/12/20,black,5,-0.375,0.238095238,21,-0.192307692
TX,Lavaca,Lavaca Co. Jail,TX_Lavaca,4/12/20,hispanic,1,0,0.047619048,21,-0.192307692
TX,Lavaca,Lavaca Co. Jail,TX_Lavaca,4/12/20,other,0,,0,21,-0.192307692
TX,Lavaca,Lavaca Co. Jail,TX_Lavaca,4/12/20,white,15,-0.117647059,0.714285714,21,-0.192307692
TX,Liberty,Liberty Co. Jail- Community Education Center,TX_Liberty,3/16/20,black,58,,0.25,232,
TX,Liberty,Liberty Co. Jail- Community Education Center,TX_Liberty,3/16/20,hispanic,0,,0,232,
TX,Liberty,Liberty Co. Jail- Community Education Center,TX_Liberty,3/16/20,other,0,,0,232,
TX,Liberty,Liberty Co. Jail- Community Education Center,TX_Liberty,3/16/20,white,174,,0.75,232,
TX,Liberty,Liberty Co. Jail- Community Education Center,TX_Liberty,4/12/20,black,54,-0.068965517,0.25,216,-0.068965517
TX,Liberty,Liberty Co. Jail- Community Education Center,TX_Liberty,4/12/20,hispanic,0,,0,216,-0.068965517
TX,Liberty,Liberty Co. Jail- Community Education Center,TX_Liberty,4/12/20,other,0,,0,216,-0.068965517
TX,Liberty,Liberty Co. Jail- Community Education Center,TX_Liberty,4/12/20,white,162,-0.068965517,0.75,216,-0.068965517
TX,Lubbock,Lubbock Dentention Center,TX_Lubbock,3/16/20,black,273,,0.216323296,1262,
TX,Lubbock,Lubbock Dentention Center,TX_Lubbock,3/16/20,hispanic,585,,0.463549921,1262,
TX,Lubbock,Lubbock Dentention Center,TX_Lubbock,3/16/20,other,5,,0.003961965,1262,
TX,Lubbock,Lubbock Dentention Center,TX_Lubbock,3/16/20,white,399,,0.316164818,1262,
TX,Lubbock,Lubbock Dentention Center,TX_Lubbock,4/12/20,black,255,-0.065934066,0.221354167,1152,-0.087163233
TX,Lubbock,Lubbock Dentention Center,TX_Lubbock,4/12/20,hispanic,543,-0.071794872,0.471354167,1152,-0.087163233
TX,Lubbock,Lubbock Dentention Center,TX_Lubbock,4/12/20,other,5,0,0.004340278,1152,-0.087163233
TX,Lubbock,Lubbock Dentention Center,TX_Lubbock,4/12/20,white,349,-0.125313283,0.302951389,1152,-0.087163233
TX,Milam,Milam Co. Jail,TX_Milam,3/16/20,black,36,,0.264705882,136,
TX,Milam,Milam Co. Jail,TX_Milam,3/16/20,hispanic,2,,0.014705882,136,
TX,Milam,Milam Co. Jail,TX_Milam,3/16/20,other,0,,0,136,
TX,Milam,Milam Co. Jail,TX_Milam,3/16/20,white,98,,0.720588235,136,
TX,Milam,Milam Co. Jail,TX_Milam,4/12/20,black,32,-0.111111111,0.248062016,129,-0.051470588
TX,Milam,Milam Co. Jail,TX_Milam,4/12/20,hispanic,3,0.5,0.023255814,129,-0.051470588
TX,Milam,Milam Co. Jail,TX_Milam,4/12/20,other,0,,0,129,-0.051470588
TX,Milam,Milam Co. Jail,TX_Milam,4/12/20,white,94,-0.040816327,0.728682171,129,-0.051470588
TX,Parmer,Parmer Co. Jail,TX_Parmer,3/16/20,black,1,,0.033333333,30,
TX,Parmer,Parmer Co. Jail,TX_Parmer,3/16/20,hispanic,0,,0,30,
TX,Parmer,Parmer Co. Jail,TX_Parmer,3/16/20,other,0,,0,30,
TX,Parmer,Parmer Co. Jail,TX_Parmer,3/16/20,white,29,,0.966666667,30,
TX,Parmer,Parmer Co. Jail,TX_Parmer,4/12/20,black,1,0,0.066666667,15,-0.5
TX,Parmer,Parmer Co. Jail,TX_Parmer,4/12/20,hispanic,0,,0,15,-0.5
TX,Parmer,Parmer Co. Jail,TX_Parmer,4/12/20,other,0,,0,15,-0.5
TX,Parmer,Parmer Co. Jail,TX_Parmer,4/12/20,white,14,-0.517241379,0.933333333,15,-0.5
TX,Randall,Randall Co. Jail,TX_Randall,3/16/20,black,65,,0.15625,416,
TX,Randall,Randall Co. Jail,TX_Randall,3/16/20,hispanic,0,,0,416,
TX,Randall,Randall Co. Jail,TX_Randall,3/16/20,other,5,,0.012019231,416,
TX,Randall,Randall Co. Jail,TX_Randall,3/16/20,white,346,,0.831730769,416,
TX,Randall,Randall Co. Jail,TX_Randall,4/12/20,black,48,-0.261538462,0.142011834,338,-0.1875
TX,Randall,Randall Co. Jail,TX_Randall,4/12/20,hispanic,0,,0,338,-0.1875
TX,Randall,Randall Co. Jail,TX_Randall,4/12/20,other,3,-0.4,0.00887574,338,-0.1875
TX,Randall,Randall Co. Jail,TX_Randall,4/12/20,white,287,-0.170520231,0.849112426,338,-0.1875
TX,Robertson,Robertson Co. Jail,TX_Robertson,3/16/20,black,20,,0.487804878,41,
TX,Robertson,Robertson Co. Jail,TX_Robertson,3/16/20,hispanic,6,,0.146341463,41,
TX,Robertson,Robertson Co. Jail,TX_Robertson,3/16/20,other,1,,0.024390244,41,
TX,Robertson,Robertson Co. Jail,TX_Robertson,3/16/20,white,14,,0.341463415,41,
TX,Robertson,Robertson Co. Jail,TX_Robertson,4/12/20,black,18,-0.1,0.545454545,33,-0.195121951
TX,Robertson,Robertson Co. Jail,TX_Robertson,4/12/20,hispanic,4,-0.333333333,0.121212121,33,-0.195121951
TX,Robertson,Robertson Co. Jail,TX_Robertson,4/12/20,other,0,-1,0,33,-0.195121951
TX,Robertson,Robertson Co. Jail,TX_Robertson,4/12/20,white,11,-0.214285714,0.333333333,33,-0.195121951
TX,Rockwall,Rockwall Co. Jail,TX_Rockwall,3/16/20,black,47,,0.208888889,225,
TX,Rockwall,Rockwall Co. Jail,TX_Rockwall,3/16/20,hispanic,2,,0.008888889,225,
TX,Rockwall,Rockwall Co. Jail,TX_Rockwall,3/16/20,other,0,,0,225,
TX,Rockwall,Rockwall Co. Jail,TX_Rockwall,3/16/20,white,176,,0.782222222,225,
TX,Rockwall,Rockwall Co. Jail,TX_Rockwall,4/12/20,black,41,-0.127659574,0.221621622,185,-0.177777778
TX,Rockwall,Rockwall Co. Jail,TX_Rockwall,4/12/20,hispanic,1,-0.5,0.005405405,185,-0.177777778
TX,Rockwall,Rockwall Co. Jail,TX_Rockwall,4/12/20,other,1,inf,0.005405405,185,-0.177777778
TX,Rockwall,Rockwall Co. Jail,TX_Rockwall,4/12/20,white,142,-0.193181818,0.767567568,185,-0.177777778
TX,Terry,Terry Co. Jail,TX_Terry,3/16/20,black,9,,0.103448276,87,
TX,Terry,Terry Co. Jail,TX_Terry,3/16/20,hispanic,34,,0.390804598,87,
TX,Terry,Terry Co. Jail,TX_Terry,3/16/20,other,0,,0,87,
TX,Terry,Terry Co. Jail,TX_Terry,3/16/20,white,44,,0.505747126,87,
TX,Terry,Terry Co. Jail,TX_Terry,4/12/20,black,9,0,0.116883117,77,-0.114942529
TX,Terry,Terry Co. Jail,TX_Terry,4/12/20,hispanic,29,-0.147058824,0.376623377,77,-0.114942529
TX,Terry,Terry Co. Jail,TX_Terry,4/12/20,other,0,,0,77,-0.114942529
TX,Terry,Terry Co. Jail,TX_Terry,4/12/20,white,39,-0.113636364,0.506493506,77,-0.114942529
TX,Titus,Titus Co. Jail,TX_Titus,3/16/20,black,44,,0.333333333,132,
TX,Titus,Titus Co. Jail,TX_Titus,3/16/20,hispanic,0,,0,132,
TX,Titus,Titus Co. Jail,TX_Titus,3/16/20,other,0,,0,132,
TX,Titus,Titus Co. Jail,TX_Titus,3/16/20,white,88,,0.666666667,132,
TX,Titus,Titus Co. Jail,TX_Titus,4/12/20,black,27,-0.386363636,0.306818182,88,-0.333333333
TX,Titus,Titus Co. Jail,TX_Titus,4/12/20,hispanic,0,,0,88,-0.333333333
TX,Titus,Titus Co. Jail,TX_Titus,4/12/20,other,0,,0,88,-0.333333333
TX,Titus,Titus Co. Jail,TX_Titus,4/12/20,white,61,-0.306818182,0.693181818,88,-0.333333333
TX,Tom Green,Tom Green Co. Jail,TX_Tom Green,3/16/20,black,45,,0.114795918,392,
TX,Tom Green,Tom Green Co. Jail,TX_Tom Green,3/16/20,hispanic,0,,0,392,
TX,Tom Green,Tom Green Co. Jail,TX_Tom Green,3/16/20,other,2,,0.005102041,392,
TX,Tom Green,Tom Green Co. Jail,TX_Tom Green,3/16/20,white,345,,0.880102041,392,
TX,Tom Green,Tom Green Co. Jail,TX_Tom Green,4/12/20,black,32,-0.288888889,0.093567251,342,-0.12755102
TX,Tom Green,Tom Green Co. Jail,TX_Tom Green,4/12/20,hispanic,0,,0,342,-0.12755102
TX,Tom Green,Tom Green Co. Jail,TX_Tom Green,4/12/20,other,3,0.5,0.00877193,342,-0.12755102
TX,Tom Green,Tom Green Co. Jail,TX_Tom Green,4/12/20,white,307,-0.110144928,0.897660819,342,-0.12755102
TX,Upshur,Upshur Co. Jail,TX_Upshur,3/16/20,black,25,,0.179856115,139,
TX,Upshur,Upshur Co. Jail,TX_Upshur,3/16/20,hispanic,0,,0,139,
TX,Upshur,Upshur Co. Jail,TX_Upshur,3/16/20,other,0,,0,139,
TX,Upshur,Upshur Co. Jail,TX_Upshur,3/16/20,white,114,,0.820143885,139,
TX,Upshur,Upshur Co. Jail,TX_Upshur,4/12/20,black,25,0,0.179856115,139,0
TX,Upshur,Upshur Co. Jail,TX_Upshur,4/12/20,hispanic,0,,0,139,0
TX,Upshur,Upshur Co. Jail,TX_Upshur,4/12/20,other,0,,0,139,0
TX,Upshur,Upshur Co. Jail,TX_Upshur,4/12/20,white,114,0,0.820143885,139,0
TX,Van_Zandt,Van Zandt Co. Jail,TX_Van_Zandt,3/16/20,black,24,,0.183206107,131,
TX,Van_Zandt,Van Zandt Co. Jail,TX_Van_Zandt,3/16/20,hispanic,0,,0,131,
TX,Van_Zandt,Van Zandt Co. Jail,TX_Van_Zandt,3/16/20,other,1,,0.007633588,131,
TX,Van_Zandt,Van Zandt Co. Jail,TX_Van_Zandt,3/16/20,white,106,,0.809160305,131,
TX,Van_Zandt,Van Zandt Co. Jail,TX_Van_Zandt,4/12/20,black,24,0,0.183206107,131,0
TX,Van_Zandt,Van Zandt Co. Jail,TX_Van_Zandt,4/12/20,hispanic,0,,0,131,0
TX,Van_Zandt,Van Zandt Co. Jail,TX_Van_Zandt,4/12/20,other,1,0,0.007633588,131,0
TX,Van_Zandt,Van Zandt Co. Jail,TX_Van_Zandt,4/12/20,white,106,0,0.809160305,131,0
TX,Wharton,Wharton Co. Jail,TX_Wharton,3/16/20,black,41,,0.290780142,141,
TX,Wharton,Wharton Co. Jail,TX_Wharton,3/16/20,hispanic,0,,0,141,
TX,Wharton,Wharton Co. Jail,TX_Wharton,3/16/20,other,0,,0,141,
TX,Wharton,Wharton Co. Jail,TX_Wharton,3/16/20,white,100,,0.709219858,141,
TX,Wharton,Wharton Co. Jail,TX_Wharton,4/12/20,black,30,-0.268292683,0.333333333,90,-0.361702128
TX,Wharton,Wharton Co. Jail,TX_Wharton,4/12/20,hispanic,0,,0,90,-0.361702128
TX,Wharton,Wharton Co. Jail,TX_Wharton,4/12/20,other,0,,0,90,-0.361702128
TX,Wharton,Wharton Co. Jail,TX_Wharton,4/12/20,white,60,-0.4,0.666666667,90,-0.361702128
UT,Salt_Lake,Salt Lake County Jail,UT_Salt_Lake,3/16/20,black,200,,0.094831674,2109,
UT,Salt_Lake,Salt Lake County Jail,UT_Salt_Lake,3/16/20,hispanic,0,,0,2109,
UT,Salt_Lake,Salt Lake County Jail,UT_Salt_Lake,3/16/20,other,201,,0.095305832,2109,
UT,Salt_Lake,Salt Lake County Jail,UT_Salt_Lake,3/16/20,white,1708,,0.809862494,2109,
UT,Salt_Lake,Salt Lake County Jail,UT_Salt_Lake,4/12/20,black,135,-0.325,0.09054326,1491,-0.293029872
UT,Salt_Lake,Salt Lake County Jail,UT_Salt_Lake,4/12/20,hispanic,0,,0,1491,-0.293029872
UT,Salt_Lake,Salt Lake County Jail,UT_Salt_Lake,4/12/20,other,146,-0.273631841,0.097920858,1491,-0.293029872
UT,Salt_Lake,Salt Lake County Jail,UT_Salt_Lake,4/12/20,white,1210,-0.291569087,0.811535882,1491,-0.293029872
VA,Danville,Danvillle City Jail & Adult Detention Center,VA_Danville,3/16/20,black,226,,0.631284916,358,
VA,Danville,Danvillle City Jail & Adult Detention Center,VA_Danville,3/16/20,hispanic,0,,0,358,
VA,Danville,Danvillle City Jail & Adult Detention Center,VA_Danville,3/16/20,other,0,,0,358,
VA,Danville,Danvillle City Jail & Adult Detention Center,VA_Danville,3/16/20,white,132,,0.368715084,358,
VA,Danville,Danvillle City Jail & Adult Detention Center,VA_Danville,4/12/20,black,194,-0.14159292,0.623794212,311,-0.131284916
VA,Danville,Danvillle City Jail & Adult Detention Center,VA_Danville,4/12/20,hispanic,0,,0,311,-0.131284916
VA,Danville,Danvillle City Jail & Adult Detention Center,VA_Danville,4/12/20,other,2,inf,0.006430868,311,-0.131284916
VA,Danville,Danvillle City Jail & Adult Detention Center,VA_Danville,4/12/20,white,115,-0.128787879,0.36977492,311,-0.131284916
VA,Middle_Peninsula,Middle Peninsula Regional Security Ctr.,VA_Middle_Peninsula,3/16/20,black,80,,0.476190476,168,
VA,Middle_Peninsula,Middle Peninsula Regional Security Ctr.,VA_Middle_Peninsula,3/16/20,hispanic,1,,0.005952381,168,
VA,Middle_Peninsula,Middle Peninsula Regional Security Ctr.,VA_Middle_Peninsula,3/16/20,other,1,,0.005952381,168,
VA,Middle_Peninsula,Middle Peninsula Regional Security Ctr.,VA_Middle_Peninsula,3/16/20,white,86,,0.511904762,168,
VA,Middle_Peninsula,Middle Peninsula Regional Security Ctr.,VA_Middle_Peninsula,4/12/20,black,70,-0.125,0.472972973,148,-0.119047619
VA,Middle_Peninsula,Middle Peninsula Regional Security Ctr.,VA_Middle_Peninsula,4/12/20,hispanic,2,1,0.013513514,148,-0.119047619
VA,Middle_Peninsula,Middle Peninsula Regional Security Ctr.,VA_Middle_Peninsula,4/12/20,other,1,0,0.006756757,148,-0.119047619
VA,Middle_Peninsula,Middle Peninsula Regional Security Ctr.,VA_Middle_Peninsula,4/12/20,white,75,-0.127906977,0.506756757,148,-0.119047619
VA,Middle_River,Middle River Regional Jail,VA_Middle_River,3/16/20,black,194,,0.217488789,892,
VA,Middle_River,Middle River Regional Jail,VA_Middle_River,3/16/20,hispanic,0,,0,892,
VA,Middle_River,Middle River Regional Jail,VA_Middle_River,3/16/20,other,7,,0.007847534,892,
VA,Middle_River,Middle River Regional Jail,VA_Middle_River,3/16/20,white,691,,0.774663677,892,
VA,Middle_River,Middle River Regional Jail,VA_Middle_River,4/12/20,black,171,-0.118556701,0.221789883,771,-0.135650224
VA,Middle_River,Middle River Regional Jail,VA_Middle_River,4/12/20,hispanic,0,,0,771,-0.135650224
VA,Middle_River,Middle River Regional Jail,VA_Middle_River,4/12/20,other,5,-0.285714286,0.006485084,771,-0.135650224
VA,Middle_River,Middle River Regional Jail,VA_Middle_River,4/12/20,white,595,-0.138929088,0.771725032,771,-0.135650224
VA,Riverside,Riverside Regional Jail,VA_Riverside,3/16/20,black,824,,0.598837209,1376,
VA,Riverside,Riverside Regional Jail,VA_Riverside,3/16/20,hispanic,0,,0,1376,
VA,Riverside,Riverside Regional Jail,VA_Riverside,3/16/20,other,9,,0.006540698,1376,
VA,Riverside,Riverside Regional Jail,VA_Riverside,3/16/20,white,543,,0.394622093,1376,
VA,Riverside,Riverside Regional Jail,VA_Riverside,4/12/20,black,741,-0.100728155,0.615448505,1204,-0.125
VA,Riverside,Riverside Regional Jail,VA_Riverside,4/12/20,hispanic,0,,0,1204,-0.125
VA,Riverside,Riverside Regional Jail,VA_Riverside,4/12/20,other,5,-0.444444444,0.004152824,1204,-0.125
VA,Riverside,Riverside Regional Jail,VA_Riverside,4/12/20,white,458,-0.156537753,0.380398671,1204,-0.125
